"symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"ANXA2P1","303","annexin A2 pseudogene 1",-5.42059247893971,0.00289371618064699,0.0182665284686028,2.01628301854056,1.44911938269438
"ANXA2P3","305","annexin A2 pseudogene 3",1.84778498984381,0.123901064212643,0.223764676089332,1.17489650351711,1.17111719199756
"ANXA3","306","annexin A3",-6.97798798533961,0.000930128205225615,0.00959056299703614,1.02424005750687,0.672087896691024
"ANXA4","307","annexin A4",-0.458971852752062,0.665516562596243,0.756995501323563,0.389135276979178,0.545694266942421
"ANXA5","308","annexin A5",-5.05190990600073,0.00392690334182767,0.022145561521045,3.07483452705359,1.85405378231643
"ANXA6","309","annexin A6",2.81967729063364,0.037122723410329,0.0963776076633872,2.00216533864931,2.00398491168398
"ANXA7","310","annexin A7",2.01406574914393,0.100125458788289,0.192033366789312,1.16336926238105,1.27933737034719
"ANXA11","311","annexin A11",16.5245142938451,1.48172909761716e-05,0.00134873909183151,4.01680755930355,1.14083553678891
"ANXA13","312","annexin A13",-3.03975564757952,0.0287587984719063,0.0810039490292028,1.81729378869527,2.41676631264798
"AOAH","313","acyloxyacyl hydrolase (neutrophil)",-6.79417115458735,0.00105136990282119,0.0102316601919214,1.54168384139414,1.16329075035412
"AOC2","314","amine oxidase, copper containing 2 (retina-specific)",-1.83282594857368,0.126307681328148,0.226881553937113,2.28460361709378,3.00804589590227
"AOX1","316","aldehyde oxidase 1",-2.6435145585006,0.0457821480487325,0.110904732722177,1.63703452476462,1.90457794145467
"APAF1","317","apoptotic peptidase activating factor 1",-3.10869283478202,0.0265901062510382,0.0767252274625668,1.46185792897609,1.08063170351891
"NUDT2","318","nudix (nucleoside diphosphate linked moiety X)-type motif 2",1.78414259783222,0.134475539087167,0.237560220359779,0.917410295551169,1.09051306162981
"APOF","319","apolipoprotein F",0.734557520150649,0.495592288098787,0.614011019949308,0.388480624731681,0.630557270671749
"APBA1","320","amyloid beta (A4) precursor protein-binding, family A, member 1",-1.68044305567091,0.153703622100732,0.26156669607924,0.955291556671415,0.967759119556973
"APBA2","321","amyloid beta (A4) precursor protein-binding, family A, member 2",5.6158367405871,0.0024771697153167,0.0166751706192644,2.66554085326361,2.05268857329635
"APBB1","322","amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)",1.38057274939016,0.225936723432849,0.347905146343379,0.529465432361582,0.639960685852474
"APBB2","323","amyloid beta (A4) precursor protein-binding, family B, member 2",-2.45710381213097,0.0574326343890474,0.129964312110291,1.00111548013075,1.14316588572187
"APC","324","adenomatous polyposis coli",0.0899956008704593,0.931784598068566,0.954044253770628,0.68506688310708,1.06924643266539
"APCS","325","amyloid P component, serum",-2.55416759150613,0.0510068869534695,0.119400918817767,0.623528437978531,0.650298034827216
"AIRE","326","autoimmune regulator",-5.30990276574107,0.00316623991905817,0.0192797723833926,1.00162178262141,0.753525925093399
"APEH","327","N-acylaminoacyl-peptide hydrolase",0.59227401665036,0.579434000888887,0.686620372618704,0.872063375723996,0.939643368162487
"APEX1","328","APEX nuclease (multifunctional DNA repair enzyme) 1",3.48031093997665,0.0176528583493586,0.0583264642350942,0.577423907672098,0.645031432164683
"BIRC2","329","baculoviral IAP repeat containing 2",-4.11217503164959,0.00924421260145191,0.0379536731871185,1.74047306218172,1.59598798628299
"BIRC3","330","baculoviral IAP repeat containing 3",7.29680131636301,0.000756816948947476,0.00862795281253656,2.73377079598203,1.85020152517101
"XIAP","331","X-linked inhibitor of apoptosis",1.54432231617969,0.183165112481925,0.297296683821319,1.18931514299997,2.08711232854423
"BIRC5","332","baculoviral IAP repeat containing 5",-1.32838122242599,0.24145282797791,0.365183348019268,0.296506759989331,0.463106046180857
"APLP1","333","amyloid beta (A4) precursor-like protein 1",0.563918344897498,0.59716360065639,0.701511148168657,1.35163760972619,1.94191844602524
"APLP2","334","amyloid beta (A4) precursor-like protein 2",-0.547641034661313,0.607487462141919,0.709987736171374,0.486323859797032,0.515628229994081
"APOA1","335","apolipoprotein A-I",-2.50811533041369,0.0539521080099493,0.124335085277474,1.11575979612628,1.55367851739138
"APOA2","336","apolipoprotein A-II",-1.04688241887026,0.343099406357769,0.471319545331678,0.172536175845329,0.151636175620827
"APOA4","337","apolipoprotein A-IV",-1.0398832875734,0.346042173028283,0.474454259566829,0.34103455388605,0.19520846450099
"APOB","338","apolipoprotein B (including Ag(x) antigen)",-2.37035356978651,0.0639246496911993,0.139829705685674,1.30856227519133,1.8623064852656
"APOBEC1","339","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1",1.07776536570636,0.33036639260483,0.458555435568683,0.312956623859758,0.317937152035236
"APOC1","341","apolipoprotein C-I",-0.971562656638805,0.37588987821869,0.503877145710447,0.700890017656895,0.985305526658435
"AQP8","343","aquaporin 8",-1.28288477995398,0.255779729444356,0.381357999997118,0.802865102994304,0.660063073490066
"APOC4","344","apolipoprotein C-II",-3.80500838126588,0.0125639755773832,0.0464756344882595,2.96003563270929,2.32032517684315
"APOC3","345","apolipoprotein C-III",2.74130277073723,0.0407289293043189,0.102349160233182,0.0362622237219783,0.018764905022464
"APOC4","346","apolipoprotein C-IV",-0.921392100765569,0.399122607995315,0.526257546744683,0.33882991629307,0.751336068935032
"APOD","347","apolipoprotein D",-1.94528354251881,0.109328470873162,0.204795072906229,1.40764135518992,0.951066049209442
"APOE","348","apolipoprotein E",-1.49806165266265,0.194386977101469,0.310918764589312,2.31183062266419,3.59595647464038
"APOH","350","apolipoprotein H (beta-2-glycoprotein I)",-0.176734767928324,0.866652585735914,0.909716068256953,0.660444204670067,0.826978353516559
"APP","351","amyloid beta (A4) precursor protein",1.77693059940065,0.135730456793057,0.23934755729193,1.26639267621778,1.5393915948643
"APRT","353","adenine phosphoribosyltransferase",-2.4850415211208,0.0554971302637979,0.126868893301833,1.34620236472605,1.10827043510126
"KLK3","354","kallikrein-related peptidase 3",-1.66986610448104,0.155813842411402,0.264098364498191,0.635855554592057,0.800103667584637
"FAS","355","Fas (TNF receptor superfamily, member 6)",-1.11727205107047,0.314668937090144,0.442798754081561,0.243942662921686,0.198221668703905
"FASLG","356","Fas ligand (TNF superfamily, member 6)",-2.10825131595692,0.0888186384869254,0.17682913880162,0.724426756138017,1.05690758346231
"SHROOM2","357","shroom family member 2",8.87587375025698,0.000301943996412874,0.00519057295779155,2.00004943495863,0.945662827755426
"AQP1","358","aquaporin 1 (Colton blood group)",-7.62197536974876,0.000618058549116702,0.00773484832058331,3.41652081597075,1.90287115730363
"AQP2","359","aquaporin 2 (collecting duct)",-3.16485462013302,0.0249586722048725,0.0735709975743821,0.629607678956434,0.712961566282207
"AQP3","360","aquaporin 3 (Gill blood group)",-2.58513859871779,0.0491252446688811,0.116369389584608,1.92924749199925,1.68545843460308
"AQP4","361","aquaporin 4",-0.564924029311243,0.596529218989995,0.701003611009386,1.89158977594587,3.45696753084386
"AQP5","362","aquaporin 5",-3.06437609116342,0.0279622625540283,0.079487562658478,1.62031033916893,2.28645829648093
"AQP6","363","aquaporin 6, kidney specific",-4.22552052583368,0.00828378642969967,0.0353749222542587,1.56640827949516,1.60695657850815
"AQP7","364","aquaporin 7",-2.93798003768571,0.032332234098806,0.0876829941568011,0.934535519923836,1.18489683387809
"AQP9","366","aquaporin 9",14.049981515071,3.28577213674381e-05,0.00185098497036568,2.62399182844761,1.00901853400129
"AR","367","androgen receptor",-4.12186050593532,0.00915729587463638,0.0376936058111023,2.62770576191861,2.82327413808499
"ABCC6","368","ATP-binding cassette, sub-family C (CFTR/MRP), member 6",-5.67232496725403,0.00237007322773422,0.0162382044116385,1.10993026571258,0.854872872823086
"ARAF","369","v-raf murine sarcoma 3611 viral oncogene homolog",-1.07472054830772,0.331603629631104,0.460027005415227,0.925376354333328,0.844090280969709
"ARCN1","372","archain 1",-1.19691181331641,0.284990238176867,0.412972609340016,1.66187619046834,0.775055529993991
"TRIM23","373","tripartite motif containing 23",4.362418573574,0.00727369826564717,0.0325112302255083,1.34259267974865,1.19055522681717
"AREG","374","amphiregulin",4.97570826819116,0.00419114505713228,0.0230734970779585,1.0153742631896,0.817455957756545
"ARF1","375","ADP-ribosylation factor 1",2.83163840542191,0.0366041737578746,0.0954574030742615,1.57760926910937,1.53532828855934
"ARF3","377","ADP-ribosylation factor 3",9.86746983369339,0.000182236088916723,0.00404715980802555,4.83569200260104,2.37763052970452
"ARF4","378","ADP-ribosylation factor 4",0.355686675412959,0.736589290302807,0.814527161268457,0.658445528324823,0.432191521158734
"ARL4D","379","ADP-ribosylation factor-like 4D",7.92753692304213,0.000514378253292061,0.00695665631176452,2.89143150697814,1.56932992203745
"ARF5","381","ADP-ribosylation factor 5",4.31983626351693,0.00757177898607031,0.03338166909511,2.95812503076094,2.12018713049522
"ARF6","382","ADP-ribosylation factor 6",-1.01694541553102,0.35583529573996,0.483922034186885,0.785287281515965,1.02148385438994
"ARG1","383","arginase, liver",13.3323185228293,4.24568245052322e-05,0.00203474669575272,2.27910575526478,0.726654618893627
"ARG2","384","arginase, type II",3.43670255572723,0.0185011112338341,0.0602892066997876,1.76342917091245,2.24419390040369
"RHOA","387","ras homolog family member A",-1.98160435753091,0.104363834875052,0.198155922136253,0.89514517038577,1.057726737016
"RHOB","388","ras homolog family member B",-3.38845965971355,0.0194939301931252,0.0624857867269842,0.939322231675944,0.805597343068871
"RHOC","389","ras homolog family member C",-2.777705297387,0.0390078475480553,0.0995526245526612,2.18536656326006,3.29534230348155
"RND3","390","Rho family GTPase 3",-0.115045108690928,0.912886687691304,0.942306861507554,0.339252775882193,0.521709048342929
"RHOG","391","ras homolog family member G",0.156128462182143,0.882039704543818,0.920753243526959,0.953269667302475,1.01894986131894
"ARHGAP1","392","Rho GTPase activating protein 1",5.44867985223957,0.00282900029418376,0.018016675586764,1.83052610666341,1.59105077148294
"ARHGAP4","393","Rho GTPase activating protein 4",-17.7550164248608,1.04003989050825e-05,0.00131825056121921,3.66545300344267,0.980292932085329
"ARHGAP5","394","Rho GTPase activating protein 5",-0.953581146338246,0.384087669025287,0.511960909011135,1.25973337365005,1.43089245294685
"ARHGAP6","395","Rho GTPase activating protein 6",-2.28166823998583,0.0713889918280263,0.151329445747042,0.790184162680122,0.849697612967821
"ARHGDIA","396","Rho GDP dissociation inhibitor (GDI) alpha",2.90739419296694,0.0335011052668086,0.0898912450214471,1.07392365868255,1.20540896233583
"ARHGDIB","397","Rho GDP dissociation inhibitor (GDI) beta",-4.30468845044261,0.00768120887591763,0.0336855039881223,0.991927375657246,1.14530625325655
"ARHGDIG","398","Rho GDP dissociation inhibitor (GDI) gamma",4.38397333501639,0.00712800657693026,0.0321161028186091,1.9652660151555,1.8589225327248
"RHOH","399","ras homolog family member H",-4.12365961542746,0.00914125484415066,0.0376648690674648,1.59775473092712,1.36891082594028
"ARL1","400","ADP-ribosylation factor-like 1",-3.3153934404026,0.0211148537664093,0.0659327723061966,0.764185644720636,0.67553249424272
"PHOX2A","401","paired-like homeobox 2a",0.536135216406264,0.614848278470358,0.715904277328433,1.30701190107774,1.48835973802134
"ARL2","402","ADP-ribosylation factor-like 2",0.739326228672965,0.492935112068265,0.611908027942622,0.981015047254715,1.33053409702731
"ARL3","403","ADP-ribosylation factor-like 3",3.63379449503762,0.0150007351503776,0.0523276189915925,1.32643916830234,1.19059346605124
"ARNT","405","aryl hydrocarbon receptor nuclear translocator",-2.72100926160483,0.0417247307817094,0.103959244727244,2.64437313073273,2.19829582593792
"ARNTL","406","aryl hydrocarbon receptor nuclear translocator-like",16.1331543726353,1.66722424874022e-05,0.00140317128388794,7.84494146603523,2.42037081261687
"ARR3","407","arrestin 3, retinal (X-arrestin)",-1.13184421941359,0.309044049816299,0.437072980237543,0.174021446594074,0.167596243086675
"ARRB1","408","arrestin, beta 1",-1.34814003615335,0.235465243001977,0.35865875329978,1.37072464140239,1.26899014977106
"ARRB2","409","arrestin, beta 2",-2.04621145069646,0.0961053716206699,0.186582829913035,0.302850491100286,0.394415559760874
"ARSA","410","arylsulfatase A",-0.309885217351106,0.769147709872847,0.838883123203047,1.14798281317812,1.56852680496268
"ARSB","411","arylsulfatase B",1.34466128024455,0.23650929500011,0.359879856172117,0.592799873375298,0.81235614868551
"STS","412","steroid sulfatase (microsomal), isozyme S",1.92841433930696,0.111717089516274,0.207660121593025,1.20131392660252,0.35646803741018
"ARSD","414","arylsulfatase D",-0.869508579606817,0.424334958136334,0.549813050849591,0.537233093849906,0.508626771447557
"ARSE","415","arylsulfatase E (chondrodysplasia punctata 1)",-0.891575709956182,0.413463583308662,0.539642288353229,0.319000240093566,0.433919585527938
"ARSF","416","arylsulfatase F",-1.89937608492652,0.115956108654075,0.213326810389615,0.570655541509732,0.591968345603684
"ART1","417","ADP-ribosyltransferase 1",1.47353640126149,0.200603229940403,0.318603750679627,0.604907340487949,0.625040180503843
"ART3","419","ADP-ribosyltransferase 3",8.88557144101585,0.000300383847565921,0.00519057295779155,2.31368888121339,1.36379263702272
"ART4","420","ADP-ribosyltransferase 4 (Dombrock blood group)",0.953388377891429,0.384176331219945,0.512046255262183,0.296123476485222,0.240101510609707
"ARVCF","421","armadillo repeat gene deleted in velocardiofacial syndrome",0.026067122033439,0.980212181254476,0.986794109915019,1.32431912691038,1.06307740517509
"ASAH1","427","N-acylsphingosine amidohydrolase (acid ceramidase) 1",-6.12272848692991,0.00168588964695706,0.0134476546781644,3.66307455555017,2.36022916918321
"ASCL1","429","achaete-scute complex homolog 1 (Drosophila)",1.26838628461628,0.260506895330755,0.386190046586822,0.938557458528867,0.930239751731702
"ASCL2","430","achaete-scute complex homolog 2 (Drosophila)",3.84479788741909,0.0120647087981378,0.0451872255471876,1.23148743667114,1.17213016479575
"ASGR1","432","asialoglycoprotein receptor 1",0.00559493155638615,0.995752279697658,0.997479766665473,0.172548146930899,0.282609139108701
"ASGR2","433","asialoglycoprotein receptor 2",8.5009454459934,0.000370375221122171,0.00581626183997402,1.97073448764714,1.13064293361105
"ASIP","434","agouti signaling protein",-9.88085202566145,0.000181056738667384,0.00403389756342863,1.78762222651572,0.855656891356731
"ASL","435","argininosuccinate lyase",-0.250459444509889,0.812198097499188,0.870490428085363,0.886524650186364,1.15574430541126
"ASMT","438","acetylserotonin O-methyltransferase",0.921859460935571,0.398900996175203,0.526087307621817,1.70770457332275,1.50914527875033
"ASNA1","439","arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)",2.45767360491739,0.0573924340202971,0.129929920058802,1.96774635022974,1.72346195839718
"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)",1.54419574003388,0.183194940254355,0.297296683821319,1.30313473079094,1.89136904690457
"ASPA","443","aspartoacylase",-0.361632121557199,0.73240663626035,0.810980490488675,0.862409660166291,1.08923761591302
"ASPH","444","aspartate beta-hydroxylase",-0.791084668211782,0.464747954746579,0.586835680386083,1.75736267342752,2.40439573464836
"ASS1","445","argininosuccinate synthase 1",-1.02128926816921,0.353963147406738,0.482227811321528,1.16399611407589,1.456622840978
"ASTN1","460","astrotactin 1",7.7793108261387,0.000561858579112352,0.00733627781658823,4.73210911569697,2.90125131820263
"SERPINC1","462","serpin peptidase inhibitor, clade C (antithrombin), member 1",0.579659828950745,0.587280735298461,0.693192018888713,0.179551455544219,0.150823681609441
"ATBF1","463","zinc finger homeobox 3",-4.25103695358285,0.00808378934249063,0.0348401632551163,1.07236809615287,1.04348508192587
